invoice_no	fan	radiator	engine	temp	starts	low_oil	oil_light
7561	1	1	0	0	1	0	1
7562	1	1	0	0	1	0	1
7563	1	1	0	0	1	0	1
7564	1	1	0	1	1	0	1
7565	1	1	0	1	1	0	1
7566	1	0	1	0	1	0	0
7567	0	1	0	1	1	1	0
7568	1	1	0	0	1	0	1
7569	1	1	1	0	1	0	1
7570	1	1	0	1	1	1	0
7571	1	0	1	0	1	1	0
7572	1	0	1	0	0	0	1
7573	1	1	1	0	1	0	1
7574	1	0	0	1	1	0	1
7575	1	1	0	1	1	0	1
7576	0	0	1	0	0	1	0
7577	1	0	0	0	1	0	0
7578	1	1	0	1	1	1	0
7579	1	1	0	1	1	0	1
7580	1	1	0	1	0	0	1
7581	1	1	0	0	1	0	0
7582	1	1	0	1	0	1	0
7583	1	1	1	0	1	1	1
7584	0	1	1	0	1	1	0
7585	1	1	1	0	1	1	0
7586	1	0	1	0	0	0	1
7587	1	1	0	0	1	1	0
7588	1	1	0	1	1	0	1
7589	1	0	1	1	0	0	1
7590	1	1	0	1	1	0	1
7591	1	1	0	1	1	1	0
7592	1	1	0	1	1	0	1
7593	1	0	1	0	1	1	0
7594	1	1	0	0	1	0	1
7595	0	1	1	0	0	1	0
7596	1	1	0	1	1	0	1
7597	1	0	0	1	1	0	1
7598	0	1	1	0	1	1	0
7599	1	1	0	0	1	0	1
7600	1	1	0	0	1	0	0
7601	0	1	1	1	0	0	1
7602	1	1	0	1	1	0	1
7603	1	1	0	0	1	0	0
7604	1	1	1	0	1	1	0
7605	1	1	0	1	1	0	1
7606	1	1	0	0	1	0	1
7607	1	1	0	0	1	1	0
7608	1	1	1	0	1	0	1
7609	1	1	0	1	1	0	1
7610	1	1	0	0	1	1	0
7611	0	0	1	0	1	0	1
7612	1	1	0	1	1	0	0
7613	0	1	0	1	1	1	0
7614	1	0	1	0	1	0	0
7615	1	0	1	0	1	1	0
7616	1	1	0	0	1	1	0
7617	1	1	0	1	1	0	1
7618	1	0	0	0	1	0	0
7619	0	1	0	0	1	0	0
7620	1	1	0	1	1	0	1
7621	0	1	1	0	1	1	0
7622	1	1	0	0	1	0	1
7623	0	1	1	0	1	0	1
7624	0	1	1	0	1	0	1
7625	1	1	0	0	1	1	0
7626	1	1	0	0	1	1	0
7627	1	1	0	0	1	0	0
7628	1	1	0	1	1	0	1
7629	1	1	1	0	1	0	1
7630	1	1	0	0	1	0	0
7631	1	1	0	0	1	0	0
7632	1	1	0	1	1	0	1
7633	1	1	0	0	1	1	0
7634	1	0	1	0	1	0	1
7635	1	0	0	1	1	0	1
7636	1	1	0	1	1	1	0
7637	1	0	1	0	1	1	0
7638	1	1	0	1	1	1	1
7639	1	1	0	1	1	0	1
7640	1	0	0	0	1	0	1
7641	1	1	0	0	0	0	0
7642	1	1	0	0	0	1	0
7643	1	1	0	0	1	0	1
7644	1	1	0	1	1	0	1
7645	1	1	0	1	1	0	1
7646	1	1	0	1	1	0	1
7647	1	1	0	1	1	0	1
7648	1	1	0	1	1	0	1
7649	1	1	0	1	1	1	0
7650	0	1	1	0	1	0	1
7651	1	1	0	0	1	0	1
7652	1	1	0	1	1	1	0
7653	1	1	0	0	0	0	1
7654	1	1	0	1	1	0	1
7655	1	0	0	1	1	0	1
7656	1	0	0	1	1	0	1
7657	1	1	0	1	1	0	1
7658	1	1	0	1	1	1	0
7659	1	1	0	0	1	1	0
7660	1	0	0	1	0	1	0
7661	0	1	1	0	0	0	1
7662	1	1	0	1	1	0	1
7663	1	1	1	0	1	0	1
7664	0	0	1	1	0	1	0
7665	1	1	0	0	0	0	1
7666	0	1	1	0	0	0	1
7667	1	0	0	1	1	0	0
7668	1	1	0	0	1	0	1
7669	1	1	0	1	0	1	0
7670	0	0	1	1	1	0	1
7671	1	1	0	1	1	0	1
7672	1	0	0	0	1	0	1
7673	0	0	1	0	1	1	1
7674	1	1	0	1	1	1	0
7675	0	1	1	1	1	0	1
7676	1	1	0	1	1	0	1
7677	1	1	0	1	0	1	0
7678	1	1	0	1	1	0	1
7679	1	1	0	1	1	0	1
7680	0	1	1	0	1	0	1
7681	1	0	0	1	1	1	0
7682	1	1	0	0	1	0	1
7683	1	0	0	0	1	0	1
7684	1	1	0	1	1	0	1
7685	0	1	1	0	1	0	0
7686	1	1	0	1	1	1	0
7687	0	1	1	1	1	0	0
7688	1	1	0	0	0	0	1
7689	0	1	1	0	0	0	1
7690	1	1	0	1	1	1	0
7691	1	1	0	1	0	1	1
7692	1	1	0	0	1	1	0
7693	1	1	0	0	1	0	0
7694	0	1	0	0	1	1	0
7695	1	1	0	0	0	1	0
7696	1	0	1	0	0	1	0
7697	1	1	1	1	1	1	0
7698	1	1	0	1	1	1	0
7699	1	1	0	1	1	0	1
7700	1	1	0	1	1	0	0
7701	1	1	0	0	1	1	0
7702	1	0	1	1	1	0	0
7703	0	0	0	0	1	0	1
7704	1	1	0	1	1	0	1
7705	1	1	0	0	1	0	1
7706	1	1	0	1	1	0	1
7707	0	1	1	0	1	0	0
7708	1	1	0	0	1	1	0
7709	1	1	0	0	1	0	1
7710	1	1	0	1	1	0	1
7711	1	1	0	1	1	0	0
7712	1	0	1	0	0	0	0
7713	0	1	1	0	1	0	1
7714	1	1	0	1	1	1	1
7715	1	1	0	0	1	0	1
7716	1	1	0	0	1	1	0
7717	1	1	0	1	1	0	1
7718	1	1	0	0	1	0	0
7719	1	1	0	1	0	0	1
7720	1	1	0	1	1	1	1
7721	0	1	1	0	0	0	1
7722	1	1	0	1	1	1	0
7723	1	1	0	0	1	0	1
7724	0	0	1	0	0	0	1
7725	0	1	1	0	1	0	0
7726	1	1	0	1	1	1	0
7727	1	1	0	0	1	1	0
7728	1	1	0	0	1	1	0
7729	1	1	0	0	1	0	1
7730	0	1	1	0	1	1	0
7731	1	1	0	0	1	0	1
7732	1	1	0	0	1	1	0
7733	1	1	0	1	1	1	0
7734	1	1	0	1	1	0	1
7735	0	1	1	0	1	0	1
7736	1	0	1	0	1	0	1
7737	1	1	1	0	1	1	0
7738	1	1	0	1	1	0	1
7739	1	1	0	1	1	1	0
7740	1	1	0	1	1	0	0
7741	1	1	0	1	0	0	1
7742	0	1	0	1	1	1	0
7743	1	1	0	0	1	0	0
7744	0	1	1	0	1	0	1
7745	1	1	0	1	1	1	0
7746	1	1	0	0	1	0	1
7747	1	1	1	0	1	0	1
7748	1	1	0	0	1	1	0
7749	1	1	0	0	1	1	0
7750	1	1	0	0	1	0	1
7751	1	1	0	1	1	1	0
7752	0	0	1	0	1	0	1
7753	1	1	1	1	1	0	1
7754	1	1	0	1	1	0	1
7755	1	1	0	0	1	0	1
7756	1	0	1	0	1	1	1
7757	1	1	0	0	1	1	0
7758	1	1	0	1	1	0	0
7759	1	1	0	1	0	0	1
7760	1	1	0	0	1	0	1
7761	1	0	0	1	1	0	0
7762	0	0	1	0	1	0	1
7763	1	1	0	1	1	1	0
7764	1	1	0	0	1	0	1
7765	1	1	0	0	1	0	1
7766	1	0	0	1	1	1	0
7767	1	1	0	0	1	0	1
7768	1	0	1	0	1	0	1
7769	1	1	0	1	1	0	1
7770	1	1	0	1	1	0	1
7771	1	1	0	1	1	1	1
7772	1	1	1	0	1	0	1
7773	0	1	1	0	1	0	0
7774	1	1	0	1	1	0	1
7775	0	1	0	0	1	1	1
7776	1	1	0	0	1	0	1
7777	1	1	0	1	1	0	1
7778	1	0	1	0	1	1	0
7779	1	1	0	0	1	1	0
7780	1	0	0	1	1	0	1
7781	1	1	0	1	1	1	0
7782	1	0	0	1	1	0	0
7783	0	0	1	0	0	0	1
7784	1	1	0	1	1	1	0
7785	1	1	0	1	1	1	1
7786	1	0	0	0	1	0	0
7787	1	1	0	0	1	0	1
7788	1	1	0	1	1	1	0
7789	0	1	0	1	0	0	0
7790	1	1	0	0	1	0	1
7791	1	1	0	1	1	0	1
7792	1	1	0	1	1	1	0
7793	1	1	1	0	1	0	0
7794	1	0	0	0	0	1	0
7795	1	1	0	1	1	1	0
7796	1	1	0	1	1	0	1
7797	1	1	0	1	1	0	1
7798	1	1	0	0	1	1	0
7799	0	1	1	0	1	0	1
7800	1	1	0	1	1	1	0
7801	1	1	0	1	1	0	1
7802	0	0	1	0	1	1	0
7803	1	1	0	1	1	0	1
7804	1	1	0	0	1	0	1
7805	1	1	0	1	1	0	1
7806	0	1	1	0	0	0	0
7807	1	1	0	1	1	0	1
7808	1	1	0	0	1	1	1
7809	1	1	0	0	1	1	0
7810	0	1	1	0	1	0	1
7811	1	1	0	0	0	0	0
7812	1	1	0	0	1	0	0
7813	0	0	1	0	1	1	0
7814	1	1	0	1	1	0	1
7815	1	0	0	0	1	0	1
7816	0	1	1	0	1	0	1
7817	1	1	0	1	1	0	1
7818	1	1	0	1	1	0	1
7819	1	0	1	0	1	1	0
7820	1	1	0	0	1	0	1
7821	1	0	0	0	1	1	1
7822	0	1	1	0	1	0	1
7823	1	1	0	0	1	1	0
7824	0	1	1	0	1	0	1
7825	1	1	0	1	1	0	1
7826	1	1	0	0	0	1	0
7827	1	0	1	1	1	0	1
7828	1	1	1	0	1	0	1
7829	0	1	1	1	1	0	1
7830	1	1	0	1	1	1	0
7831	1	0	1	0	1	1	0
7832	0	1	1	0	1	0	1
7833	1	1	0	1	1	0	1
7834	1	1	0	1	0	0	1
7835	1	1	0	1	1	0	1
7836	0	1	1	0	0	0	0
7837	1	1	0	0	1	1	0
7838	1	0	0	0	1	0	1
7839	1	1	0	0	1	1	0
7840	1	1	0	0	1	1	1
7841	1	1	0	1	1	0	1
7842	1	1	0	1	1	0	1
7843	1	1	0	1	1	0	1
7844	1	1	0	1	1	1	0
7845	1	1	0	1	1	0	1
7846	1	1	0	0	1	0	1
7847	0	1	1	0	1	0	1
7848	0	0	0	1	1	0	0
7849	1	0	1	0	0	0	1
7850	0	1	1	0	1	1	0
7851	1	1	0	0	1	0	1
7852	1	1	0	0	1	1	0
7853	1	1	0	0	1	1	0
7854	1	1	0	0	1	0	1
7855	1	0	0	1	1	0	1
7856	0	1	1	0	1	0	0
7857	1	1	0	1	0	0	1
7858	1	1	0	1	1	1	0
7859	0	1	1	0	0	0	1
7860	1	1	0	1	1	1	1
7861	1	1	0	0	1	0	1
7862	1	1	0	1	1	0	0
7863	1	1	0	1	0	1	0
7864	1	0	1	0	1	1	0
7865	1	0	0	1	1	0	1
7866	0	1	1	0	1	1	0
7867	1	1	0	1	1	1	0
7868	1	1	0	0	1	0	0
7869	1	0	0	0	1	0	1
7870	1	1	0	1	1	1	0
7871	1	1	0	1	1	0	0
7872	1	1	0	1	1	0	1
7873	1	1	0	0	1	0	0
7874	1	1	0	1	1	1	0
7875	1	1	0	0	1	1	0
7876	1	1	0	0	1	0	1
7877	1	1	0	1	1	0	1
7878	1	1	0	0	1	1	0
7879	1	1	0	1	1	1	0
7880	1	1	0	1	1	0	1
7881	1	1	1	1	1	0	1
7882	0	1	1	0	1	0	0
7883	0	1	1	0	1	1	0
7884	0	1	1	0	1	0	0
7885	0	1	1	0	0	1	0
7886	1	0	1	0	0	0	1
7887	1	1	0	0	1	1	0
7888	0	1	1	0	1	0	1
7889	1	1	0	1	1	1	0
7890	1	1	0	1	0	0	1
7891	0	1	0	0	0	0	1
7892	1	1	0	1	1	0	1
7893	1	1	0	1	0	0	1
7894	1	1	0	0	1	1	1
7895	1	1	0	1	1	0	1
7896	0	1	1	0	1	1	1
7897	1	0	1	0	1	0	1
7898	1	0	0	1	1	0	1
7899	1	1	0	0	1	1	0
7900	1	1	0	0	0	0	1
7901	1	0	1	0	1	1	0
7902	0	1	1	0	0	0	1
7903	1	1	0	1	1	0	1
7904	1	1	0	1	1	0	1
7905	1	1	0	1	1	1	0
7906	1	0	1	0	0	0	1
7907	1	0	1	0	0	0	0
7908	1	0	1	1	1	0	1
7909	0	1	1	0	0	0	1
7910	0	0	1	0	1	0	1
7911	1	1	0	0	1	0	1
7912	1	0	0	1	1	0	0
7913	1	1	0	1	1	0	1
7914	1	0	1	0	1	1	0
7915	0	1	1	0	1	0	0
7916	0	1	1	1	1	0	1
7917	0	1	0	0	1	0	0
7918	1	1	0	1	1	0	1
7919	1	0	0	0	1	1	0
7920	1	1	0	1	0	0	1
7921	1	1	0	0	1	0	1
7922	0	0	0	1	1	0	1
7923	0	1	1	0	1	0	1
7924	1	1	0	0	1	0	0
7925	1	1	0	1	1	1	0
7926	1	1	0	1	1	1	0
7927	1	1	0	1	1	0	1
7928	1	1	0	1	1	0	1
7929	0	0	1	1	0	1	0
7930	1	0	0	0	1	0	1
7931	1	1	0	0	1	1	1
7932	1	1	0	1	1	1	0
7933	1	1	0	1	1	0	1
7934	1	1	0	1	1	0	0
7935	1	1	0	0	1	0	1
7936	0	1	1	0	1	0	1
7937	1	1	0	1	1	0	1
7938	1	0	1	0	0	0	1
7939	1	1	0	0	1	0	0
7940	0	1	1	0	0	0	1
7941	1	1	0	0	1	0	1
7942	1	1	0	0	1	1	0
7943	0	1	1	0	0	1	0
7944	1	0	1	0	1	1	0
7945	1	0	1	0	1	1	0
7946	1	1	0	0	1	0	1
7947	0	1	1	0	0	0	1
7948	1	0	0	1	0	1	0
7949	1	1	0	0	0	0	1
7950	1	0	0	1	1	0	0
7951	1	0	1	0	0	0	1
7952	1	0	0	0	1	1	0
7953	1	1	0	0	1	0	1
7954	1	1	0	1	0	0	1
7955	1	1	0	0	1	0	1
7956	1	0	0	1	1	1	0
7957	1	0	1	0	1	1	0
7958	1	1	1	1	1	0	1
7959	1	1	0	0	1	0	0
7960	1	1	0	0	1	0	0
7961	1	0	1	0	1	0	1
7962	0	1	1	0	1	0	0
7963	1	1	0	0	1	0	1
7964	1	1	0	1	1	0	1
7965	1	1	1	0	1	0	1
7966	1	1	1	0	1	0	1
7967	1	0	0	0	1	0	0
7968	0	0	1	1	1	1	0
7969	0	1	1	0	0	1	0
7970	1	1	0	0	1	0	1
7971	0	0	1	0	1	0	0
7972	1	1	0	1	1	0	1
7973	1	1	0	1	1	0	1
7974	1	1	0	1	1	0	1
7975	0	1	0	1	1	0	1
7976	1	1	0	1	1	1	0
7977	1	0	0	0	1	0	0
7978	1	1	0	1	1	0	0
7979	1	1	0	0	1	0	1
7980	0	1	0	0	1	0	1
7981	1	1	0	0	1	0	0
7982	1	1	0	0	1	0	1
7983	0	1	1	0	1	0	1
7984	0	1	1	0	1	0	0
7985	1	0	1	0	0	1	0
7986	1	1	0	1	1	0	0
7987	0	0	1	0	1	0	1
7988	1	1	0	1	1	0	1
7989	1	1	0	0	1	0	0
7990	1	1	0	1	1	0	0
7991	1	1	0	1	1	0	0
7992	1	1	0	1	1	0	1
7993	1	1	0	1	1	0	1
7994	1	0	1	0	1	0	0
7995	1	1	0	1	1	0	1
7996	1	1	1	0	0	1	0
7997	1	1	0	1	1	0	1
7998	1	1	0	0	1	1	0
7999	0	1	1	0	1	0	1
8000	1	0	1	0	1	1	0
8001	1	1	0	1	1	0	0
8002	0	1	1	0	0	1	0
8003	1	1	0	1	0	1	0
8004	1	1	0	1	1	0	1
8005	1	1	1	0	1	0	1
8006	1	1	0	1	0	1	0
8007	1	1	0	0	1	0	1
8008	1	1	0	1	1	1	0
8009	1	1	0	1	1	1	0
8010	1	1	0	0	1	0	1
8011	1	1	0	1	1	0	1
8012	1	1	0	1	1	0	1
8013	1	1	1	1	1	0	1
8014	0	1	1	1	1	1	0
8015	1	1	0	1	1	0	1
8016	1	1	0	1	1	0	1
8017	1	1	0	1	0	1	0
8018	1	1	0	0	1	0	1
8019	1	1	0	0	1	1	0
8020	1	0	1	1	1	1	1
8021	1	1	0	0	1	0	1
8022	0	1	1	0	1	1	0
8023	1	1	0	1	1	0	1
8024	1	1	0	0	1	0	0
8025	0	0	1	0	1	0	1
8026	0	0	1	0	1	0	0
8027	1	1	0	0	1	0	1
8028	1	1	0	1	0	0	1
8029	1	1	0	1	1	0	1
8030	1	0	1	0	1	1	0
8031	1	1	0	0	0	0	1
8032	1	1	0	1	0	0	1
8033	1	1	0	0	1	0	0
8034	1	1	1	0	1	0	1
8035	1	1	0	1	1	0	0
8036	1	1	0	0	1	0	1
8037	1	1	0	0	1	0	1
8038	0	1	1	0	0	0	1
8039	1	1	0	1	1	0	1
8040	1	0	0	0	1	0	1
8041	1	1	0	1	1	0	1
8042	1	1	0	0	1	0	1
8043	1	1	0	0	1	1	0
8044	1	1	0	1	1	0	1
8045	1	1	0	1	1	1	0
8046	1	0	1	0	1	1	0
8047	0	1	1	0	1	0	0
8048	1	1	0	1	1	1	0
8049	1	1	0	0	1	0	0
8050	1	1	0	1	1	1	1
8051	1	1	0	0	1	1	0
8052	1	1	0	0	1	0	1
8053	1	1	0	1	1	0	1
8054	1	0	0	0	1	0	1
8055	1	0	0	1	1	0	1
8056	0	1	1	1	0	1	0
8057	1	1	0	1	1	0	1
8058	1	0	0	1	1	1	0
8059	1	1	0	1	1	1	0
8060	1	0	1	0	1	0	1
8061	0	1	1	1	0	1	0
8062	1	0	1	0	0	0	1
8063	1	0	1	0	1	0	1
8064	0	0	1	0	0	0	0
8065	1	1	0	1	1	0	0
8066	1	1	0	1	1	0	0
8067	1	1	0	1	1	0	0
8068	1	1	0	1	1	0	0
8069	1	1	0	1	1	0	1
8070	1	1	0	1	1	1	0
8071	1	1	0	0	1	0	1
8072	1	1	1	0	1	1	0
8073	1	1	0	0	0	1	0
8074	1	1	0	1	1	0	1
8075	1	1	0	0	1	0	1
8076	1	1	0	0	0	0	1
8077	1	1	0	0	1	0	1
8078	1	0	0	0	0	0	0
8079	1	1	0	0	1	1	0
8080	0	1	1	0	1	0	0
8081	1	1	0	0	1	0	1
8082	1	1	0	0	1	0	1
8083	0	1	0	1	1	1	0
8084	1	0	0	1	0	0	0
8085	1	1	0	0	1	1	0
8086	0	0	0	1	1	1	0
8087	1	1	0	1	1	0	1
8088	1	1	0	1	1	0	1
8089	1	1	0	1	1	0	1
8090	1	1	0	0	1	1	0
8091	1	1	0	0	1	0	0
8092	1	0	0	0	1	1	0
8093	1	1	0	1	1	1	0
8094	0	1	1	0	1	0	1
8095	1	1	0	1	1	1	0
8096	1	0	1	0	1	1	0
8097	1	1	0	0	1	0	1
8098	1	1	0	1	1	0	1
8099	1	1	0	1	1	0	0
8100	0	1	1	0	1	0	1
8101	1	1	1	1	0	0	0
8102	0	1	1	1	1	1	0
8103	1	1	0	1	1	1	0
8104	1	1	0	0	1	0	1
8105	1	1	0	1	0	1	0
8106	1	0	1	0	1	0	1
8107	1	1	0	0	1	0	1
8108	1	1	0	1	1	0	1
8109	1	1	0	1	1	0	1
8110	1	1	0	1	1	1	0
8111	1	1	0	0	1	1	0
8112	0	1	1	0	0	0	1
8113	1	1	0	1	1	0	0
8114	1	0	0	0	1	0	1
8115	1	1	0	1	1	0	1
8116	1	0	1	0	1	1	1
8117	0	1	1	0	1	0	1
8118	1	1	0	0	1	1	0
8119	1	0	0	1	1	0	0
8120	1	1	0	1	1	0	1
8121	0	1	1	0	1	0	1
8122	1	1	0	0	1	0	1
8123	0	1	1	0	1	1	0
8124	1	1	0	0	1	0	0
8125	1	1	1	0	1	0	1
8126	1	1	0	1	1	0	1
8127	1	1	0	1	1	1	0
8128	1	1	0	1	1	1	1
8129	1	1	0	1	0	0	1
8130	1	1	0	0	1	0	1
8131	0	1	0	1	0	1	0
8132	1	1	0	0	1	1	0
8133	1	0	1	0	0	1	0
8134	1	1	0	1	1	0	1
8135	1	0	1	0	1	0	0
8136	1	1	0	0	1	0	1
8137	1	1	0	1	0	0	0
8138	1	1	0	0	0	0	0
8139	0	1	1	0	0	0	1
8140	1	1	0	1	1	0	1
8141	1	1	1	0	1	0	1
8142	1	1	0	1	1	0	1
8143	0	1	1	0	1	1	0
8144	1	1	0	1	1	0	1
8145	1	0	1	0	1	0	1
8146	1	1	0	1	1	0	0
8147	1	1	0	0	1	0	1
8148	1	1	0	1	1	0	1
8149	1	1	0	0	1	0	1
8150	1	1	0	0	1	0	1
8151	1	0	0	1	0	0	1
8152	1	1	0	1	1	1	0
8153	1	0	0	1	1	1	0
8154	1	1	0	0	1	0	1
8155	1	1	0	1	1	0	1
8156	1	1	0	0	0	0	0
8157	1	1	0	1	1	1	1
8158	1	0	0	0	1	0	1
8159	1	1	0	1	1	0	1
8160	1	1	0	0	1	0	1
8161	1	1	0	1	1	0	0
8162	1	1	0	1	1	0	1
8163	1	1	0	0	1	0	1
8164	0	1	1	0	1	0	1
8165	0	1	1	0	0	1	0
8166	1	1	0	0	1	1	0
8167	1	1	0	1	1	1	0
8168	1	1	1	0	1	0	1
8169	1	1	0	1	1	0	1
8170	1	1	1	0	1	0	1
8171	1	1	0	1	1	0	1
8172	0	1	1	0	0	0	0
8173	1	1	0	0	1	1	0
8174	1	0	1	0	1	0	1
8175	1	1	0	0	1	0	1
8176	1	0	0	0	1	0	1
8177	1	1	0	1	1	0	1
8178	0	1	1	0	0	0	1
8179	0	0	1	0	1	1	0
8180	1	1	0	1	1	0	1
8181	1	1	0	1	1	0	1
8182	0	1	1	0	1	0	1
8183	1	0	0	0	1	0	1
8184	1	1	1	0	1	0	1
8185	1	1	0	1	1	1	0
8186	1	0	0	1	1	0	1
8187	0	0	1	0	1	0	0
8188	1	1	0	1	1	0	0
8189	0	0	1	0	1	0	1
8190	1	0	1	0	1	0	1
8191	1	1	0	0	1	0	0
8192	1	0	0	1	1	0	1
8193	0	1	1	0	0	0	1
8194	1	0	0	1	1	0	1
8195	1	1	0	0	1	1	0
8196	1	1	0	1	1	0	1
8197	1	1	0	0	1	0	0
8198	1	1	0	0	1	0	1
8199	1	1	0	1	1	0	1
8200	1	1	0	1	1	0	0
8201	1	1	0	1	0	0	1
8202	1	1	0	0	1	0	1
8203	1	1	0	0	1	0	1
8204	1	0	0	1	1	1	0
8205	1	1	0	1	1	1	0
8206	1	1	0	0	0	0	1
8207	0	1	1	0	0	1	0
8208	1	1	0	1	1	0	0
8209	1	1	0	0	1	0	1
8210	1	0	0	1	1	0	0
8211	1	1	0	0	1	1	0
8212	0	1	1	0	1	0	1
8213	1	0	0	1	1	0	1
8214	1	0	0	0	1	0	0
8215	1	1	0	1	1	1	0
8216	1	1	0	1	1	1	0
8217	1	1	1	0	1	0	1
8218	1	0	1	0	1	1	1
8219	1	1	0	0	1	0	0
8220	1	1	0	0	1	0	1
8221	0	1	1	1	1	1	0
8222	1	1	0	0	1	0	1
8223	1	1	0	0	1	1	0
8224	1	1	1	0	1	0	1
8225	1	0	0	1	1	0	1
8226	0	1	1	0	1	0	1
8227	1	1	0	1	0	0	0
8228	1	0	1	0	1	0	1
8229	1	1	0	1	1	0	1
8230	1	1	0	0	1	0	1
8231	1	1	0	1	0	1	0
8232	1	1	0	0	1	1	0
8233	1	1	0	1	1	0	1
8234	1	1	0	1	1	0	1
8235	1	0	1	0	1	0	1
8236	1	0	0	1	1	1	0
8237	1	1	0	1	1	0	1
8238	1	1	0	0	1	0	1
8239	1	0	0	0	1	0	1
8240	1	0	0	1	1	0	1
8241	1	1	0	1	1	1	1
8242	0	1	0	0	1	0	1
8243	0	1	1	0	1	0	0
8244	0	1	1	0	1	1	0
8245	1	1	1	0	1	0	0
8246	1	1	0	0	1	1	0
8247	1	0	1	0	1	0	0
8248	1	1	0	0	1	1	0
8249	1	1	0	1	1	0	1
8250	1	1	1	0	0	0	1
8251	0	1	1	0	0	0	1
8252	0	1	1	0	0	0	1
8253	1	1	1	1	1	1	0
8254	1	1	0	1	1	0	1
8255	1	1	0	1	1	1	0
8256	1	1	0	1	1	0	1
8257	1	1	0	0	1	0	1
8258	1	1	0	1	1	0	1
8259	1	1	0	1	1	1	0
8260	0	1	1	0	0	1	0
8261	1	0	0	1	1	0	1
8262	1	1	0	1	1	0	1
8263	1	1	0	1	1	0	1
8264	0	1	1	0	1	0	1
8265	0	1	1	0	1	1	0
8266	1	1	0	1	1	0	1
8267	1	1	0	0	1	0	1
8268	1	1	0	1	1	0	1
8269	1	1	0	1	1	0	1
8270	1	0	1	0	1	0	1
8271	1	0	0	0	1	1	0
8272	1	1	0	1	1	0	1
8273	0	1	1	0	1	0	1
8274	1	1	0	0	1	0	1
8275	1	1	0	0	1	0	1
8276	1	0	1	1	1	0	1
8277	1	1	1	0	1	1	1
8278	1	1	1	0	0	1	0
8279	1	1	0	0	1	0	1
8280	1	1	0	1	1	0	1
8281	1	1	0	1	1	0	1
8282	1	0	1	0	1	0	1
8283	1	1	0	1	1	1	0
8284	1	1	0	1	1	0	1
8285	0	1	1	0	0	1	0
8286	1	0	0	0	0	0	1
8287	1	1	0	0	1	1	0
8288	1	1	0	1	1	0	1
8289	0	1	1	0	1	0	0
8290	0	1	0	0	1	0	1
8291	1	1	0	0	1	0	1
8292	1	1	0	1	1	1	0
8293	0	1	1	0	1	1	0
8294	1	1	0	1	1	0	1
8295	1	1	1	0	1	0	0
8296	1	0	1	0	1	1	1
8297	1	1	0	1	1	1	0
8298	1	1	0	1	1	0	1
8299	1	1	0	0	1	0	1
8300	0	1	1	1	0	0	1
8301	1	0	1	0	1	0	1
8302	1	1	0	0	1	1	0
8303	1	1	0	1	1	0	1
8304	1	1	0	1	1	0	1
8305	1	1	0	1	0	0	0
8306	1	1	0	0	1	0	1
8307	1	1	0	0	1	0	1
8308	1	1	0	1	0	1	0
8309	0	1	1	0	1	0	1
8310	1	1	0	0	1	1	0
8311	1	1	0	1	1	1	0
8312	0	1	1	0	0	1	0
8313	1	1	0	0	1	0	1
8314	1	0	1	1	1	0	1
8315	1	0	1	0	0	0	1
8316	1	0	1	0	1	0	1
8317	1	1	0	1	1	0	1
8318	1	1	0	1	1	0	0
8319	1	1	0	1	1	0	1
8320	1	0	0	1	1	0	1
8321	1	0	1	0	1	0	1
8322	1	1	0	0	1	0	0
8323	1	1	0	0	1	0	1
8324	1	1	0	1	0	0	1
8325	1	1	0	0	1	1	0
8326	0	0	1	0	1	0	0
8327	1	0	1	0	0	0	1
8328	0	1	1	0	1	0	1
8329	1	1	0	1	1	0	0
8330	0	1	1	1	0	0	1
8331	1	1	0	1	1	0	1
8332	1	1	0	1	1	0	1
8333	1	1	0	0	1	0	1
8334	0	1	1	0	1	1	0
8335	1	1	0	0	1	0	1
8336	1	1	0	1	1	0	0
8337	1	1	0	1	0	1	0
8338	1	1	0	1	1	1	0
8339	1	1	0	1	1	0	1
8340	0	0	1	1	1	0	1
8341	1	1	0	1	0	0	1
8342	1	1	0	1	1	1	1
8343	0	1	0	1	1	0	0
8344	1	1	0	1	1	0	0
8345	1	1	0	0	1	0	1
8346	1	0	1	0	1	1	0
8347	1	1	0	1	1	0	1
8348	1	0	0	0	1	0	1
8349	0	1	1	0	0	0	1
8350	1	0	0	1	1	0	1
8351	0	1	1	0	1	0	1
8352	1	0	0	0	1	0	1
8353	1	0	1	0	1	1	0
8354	1	1	0	0	1	1	0
8355	1	1	0	0	1	0	1
8356	1	1	0	0	1	1	0
8357	1	1	0	1	1	0	1
8358	1	1	0	1	1	0	1
8359	0	1	1	0	0	1	0
8360	1	1	1	0	0	0	1
8361	1	1	0	1	1	1	0
8362	1	1	0	0	1	0	1
8363	1	0	0	1	1	0	1
8364	0	1	1	0	1	0	1
8365	0	1	1	0	1	0	1
8366	1	0	0	1	1	0	1
8367	0	1	1	0	0	0	0
8368	1	1	0	1	1	0	1
8369	1	0	0	1	1	0	0
8370	1	1	0	1	1	0	1
8371	1	1	0	1	1	0	0
8372	1	1	0	1	1	0	1
8373	1	1	0	0	1	1	0
8374	1	1	0	0	0	0	1
8375	1	1	0	1	1	0	1
8376	0	1	1	0	1	0	0
8377	1	1	0	1	1	0	1
8378	0	1	1	0	1	0	1
8379	1	0	0	0	1	0	1
8380	1	1	0	1	1	0	1
8381	1	1	0	1	1	0	1
